"","id","name","type","score2011","rank2011","score2009","rank2009","change","rankchange","nameWordCount","hasAcademy"
"520",1276,"Bloor Collegiate Institute","Secondary",0.6926,41,0.6801,45,0.0125,-4,3,TRUE
"521",1261,"Winston Churchill Collegiate Institute","Secondary",0.6861,42,0.682,44,0.00409999999999999,-2,4,TRUE
"522",1124,"Cedarbrae Collegiate Institute","Secondary",0.682,43,0.6871,42,-0.00509999999999999,1,3,TRUE
"523",1295,"Danforth Collegiate and Technical Institute","Secondary",0.6729,44,0.6662,47,0.00670000000000004,-3,5,TRUE
"524",1383,"Parkdale Collegiate Institute","Secondary",0.6699,45,0.7105,37,-0.0406,8,3,TRUE
"525",1140,"David and Mary Thomson Collegiate Institute","Secondary",0.6624,46,0.6332,52,0.0292,-6,6,TRUE
"526",1085,"Thistletown Collegiate Institute","Secondary",0.6596,47,0.6662,46,-0.00660000000000005,1,3,TRUE
"527",1237,"Sir William Osler High School","Secondary",0.6532,48,0.6467,51,0.00649999999999995,-3,5,FALSE
"528",1365,"Monarch Park Collegiate Institute","Secondary",0.6458,49,0.7149,35,-0.0690999999999999,14,4,TRUE
"529",512,"Drewry Secondary School","Secondary",0.6318,50,0.7126,36,-0.0808,14,3,FALSE
"530",1392,"Riverdale Collegiate Institute","Secondary",0.5782,51,0.5283,58,0.0499000000000001,-7,3,TRUE
"531",1236,"Sir Wilfrid Laurier Collegiate Institute","Secondary",0.5649,52,0.5896,54,-0.0247000000000001,-2,5,TRUE
"532",1374,"Oakwood Collegiate Institute","Secondary",0.5617,53,0.5382,57,0.0235,-4,3,TRUE
"533",1010,"East York Collegiate Institute","Secondary",0.5601,54,0.5731,55,-0.013,-1,4,TRUE
"534",1414,"Western Technical-Commercial School","Secondary",0.5489,55,0.5086,61,0.0403,-6,3,FALSE
"535",1226,"SATEC @ W A Porter Collegiate Institute","Secondary",0.538,56,0.5556,56,-0.0175999999999999,0,7,TRUE
"536",1067,"North Albion Collegiate Institute","Secondary",0.5355,57,0.5951,53,-0.0596,4,4,TRUE
"537",1075,"School of Experiential Education","Secondary",0.5208,58,0.3083,80,0.2125,-22,4,FALSE
"538",1113,"Birchmount Park Collegiate Institute","Secondary",0.5075,59,0.4688,66,0.0387,-7,4,TRUE
"539",1221,"R H King Academy","Secondary",0.4972,60,0.5148,59,-0.0176000000000001,1,4,TRUE
"540",1014,"Marc Garneau Collegiate Institute","Secondary",0.4931,61,0.4878,63,0.00529999999999997,-2,4,TRUE
"541",1091,"West Humber Collegiate Institute","Secondary",0.493,62,0.5053,62,-0.0123,0,4,TRUE
"542",1240,"Stephen Leacock Collegiate Institute","Secondary",0.4913,63,0.4741,65,0.0172,-2,4,TRUE
"543",1405,"Subway Academy II","Secondary",0.4833,64,0.3666,71,0.1167,-7,3,TRUE
"544",1251,"West Hill Collegiate Institute","Secondary",0.4808,65,0.5118,60,-0.031,5,4,TRUE
"545",1059,"Lakeshore Collegiate Institute","Secondary",0.4472,66,0.4806,64,-0.0334,2,3,TRUE
"546",442,"Newtonbrook Secondary School","Secondary",0.4321,67,0.3491,73,0.083,-6,3,FALSE
"547",1453,"Vaughan Road Academy","Secondary",0.4321,68,0.3394,75,0.0927,-7,3,TRUE
"548",1326,"Harbord Collegiate Institute","Secondary",0.4115,69,0.3957,69,0.0158,0,3,TRUE
"549",1254,"Wexford Collegiate School for the Arts","Secondary",0.4083,70,0.3972,68,0.0111,2,6,TRUE
"550",439,"George S Henry Academy","Secondary",0.3966,71,0.3399,74,0.0567,-3,4,TRUE
"551",1191,"L'Amoreaux Collegiate Institute","Secondary",0.3864,72,0.4035,67,-0.0171,5,3,TRUE
"552",447,"Victoria Park Collegiate Institute","Secondary",0.3819,73,0.3863,70,-0.00439999999999996,3,4,TRUE
"553",1399,"SEED Alternative School","Secondary",0.3634,74,0.2104,89,0.153,-15,3,FALSE
"554",440,"Northview Heights Secondary School","Secondary",0.3618,75,0.3229,77,0.0389,-2,4,FALSE
"555",446,"Georges Vanier Secondary School","Secondary",0.3585,76,0.297,81,0.0615,-5,4,FALSE
"556",1101,"Alternative Scarborough Education 1 (ASE1)","Secondary",0.317,77,0.3145,79,0.0025,-2,5,FALSE
"557",1192,"Lester B Pearson Collegiate Institute","Secondary",0.3155,78,0.364,72,-0.0485,6,5,TRUE
"558",1400,"School of Life Experience","Secondary",0.3051,79,0.1526,91,0.1525,-12,4,FALSE
"559",1262,"Woburn Collegiate Institute","Secondary",0.2847,80,0.3328,76,-0.0481,4,3,TRUE
"560",1095,"Agincourt Collegiate Institute","Secondary",0.2839,81,0.3146,78,-0.0307,3,3,TRUE
"561",444,"William Lyon Mackenzie Collegiate Institute","Secondary",0.275,82,0.2904,82,-0.0154,0,5,TRUE
"562",1062,"Martingrove Collegiate Institute","Secondary",0.2532,83,0.2225,88,0.0307,-5,3,TRUE
"563",415,"Don Mills Collegiate Institute","Secondary",0.246,84,0.2517,85,-0.00569999999999998,-1,4,TRUE
"564",1098,"Albert Campbell Collegiate Institute","Secondary",0.2229,85,0.2711,83,-0.0482,2,4,TRUE
"565",1232,"Sir John A Macdonald Collegiate Institute","Secondary",0.2221,86,0.2371,87,-0.015,-1,6,TRUE
"566",1145,"Dr Norman Bethune Collegiate Institute","Secondary",0.2205,87,0.2658,84,-0.0453,3,5,TRUE
"567",1102,"Delphi Secondary Alternative School","Secondary",0.2049,88,0.248,86,-0.0431,2,4,FALSE
"568",1395,"Rosedale Heights School of the Arts","Secondary",0.1613,89,0.1826,90,-0.0213,-1,6,FALSE
"569",432,"A Y Jackson Secondary School","Secondary",0.1397,90,0.1342,94,0.00549999999999998,-4,5,FALSE
"570",1079,"Silverthorn Collegiate Institute","Secondary",0.1361,91,0.1417,92,-0.00559999999999999,-1,3,TRUE
"571",409,"Avondale Alternative Secondary School","Secondary",0.1123,92,0.1343,93,-0.022,-1,4,FALSE
"572",1408,"THESTUDENTSCHOOL","Secondary",0.1118,93,0.1265,95,-0.0147,-2,1,FALSE
"573",430,"Earl Haig Secondary School","Secondary",0.1093,94,0.1001,96,0.0092,-2,4,FALSE
"574",1071,"Richview Collegiate Institute","Secondary",0.0856,95,0.0623,102,0.0233,-7,3,TRUE
"575",1289,"City School","Secondary",0.0835,96,0.0805,99,0.003,-3,2,FALSE
"576",1043,"Etobicoke Collegiate Institute","Secondary",0.0818,97,0.0916,97,-0.0098,0,3,TRUE
"577",1315,"Forest Hill Collegiate Institute","Secondary",0.0789,98,0.0746,101,0.0043,-3,4,TRUE
"578",1338,"Inglenook Community School","Secondary",0.0769,99,0.0762,100,0.000699999999999992,-1,3,FALSE
"579",1409,"Ursula Franklin Academy","Secondary",0.0724,100,0.0873,98,-0.0149,2,3,TRUE
"580",1335,"Humberside Collegiate Institute","Secondary",0.0603,101,0.0523,104,0.008,-3,3,TRUE
"581",1044,"Etobicoke School of the Arts","Secondary",0.0455,102,0.0559,103,-0.0104,-1,5,FALSE
"582",450,"York Mills Collegiate Institute","Secondary",0.0389,103,0.0442,105,-0.00530000000000001,-2,4,TRUE
"583",1372,"Northern Secondary School","Secondary",0.0361,104,0.0286,107,0.0075,-3,3,FALSE
"584",1371,"North Toronto Collegiate Institute","Secondary",0.0233,105,0.027,108,-0.0037,-3,4,TRUE
"585",1358,"Malvern Collegiate Institute","Secondary",0.0232,106,0.031,106,-0.0078,0,3,TRUE
"586",1233,"Sir Oliver Mowat Collegiate Institute","Secondary",0.0217,107,0.0222,109,-5e-04,-2,5,TRUE
"587",1013,"Leaside High School","Secondary",0.0103,108,0.0109,110,-6e-04,-2,3,FALSE
"588",1353,"Lawrence Park Collegiate Institute","Secondary",0.0012,109,0.0011,111,9.99999999999998e-05,-2,4,TRUE
